imdbID,Title,Awards,Awards_won,Awards_Nominated,Oscar_Won,Prime_Won,Golden_Globe_Won,BAFTA_Won,Prime_Nominated,Oscar_Nominated,Golden_Globe_Nominated,BAFTA_Nominated
tt3279124,Last Days in Vietnam,Nominated for 1 Oscar. Another 4 wins & 9 nominations.,4,10,0,0,0,0,0,1,0,0
tt3279462,2013 World Series,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3279494,@midnight,Won 2 Primetime Emmys. Another 3 nominations.,2,3,0,2,0,0,0,0,0,0
tt3281074,Ai Weiwei: The Fake Case,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt3281646,The African Americans: Many Rivers to Cross with Henry Louis Gates; Jr.,4 wins.,4,0,0,0,0,0,0,0,0,0
tt3289126,Once in a Lifetime,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3297554,Animals,9 wins & 1 nomination.,9,1,0,0,0,0,0,0,0,0
tt3299698,Nightsatan and the Loops of Doom,1 win.,1,0,0,0,0,0,0,0,0,0
tt3300126,But I'm Chris Jericho!,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt3300988,Borderland,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3304616,A Short History of the Highrise,3 wins & 1 nomination.,3,1,0,0,0,0,0,0,0,0
tt3304860,The Real Housewives of Horror,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3311582,Alaska Gold Diggers,1 win.,1,0,0,0,0,0,0,0,0,0
tt3312930,Confusion Through Sand,4 wins & 3 nominations.,4,3,0,0,0,0,0,0,0,0
tt3313396,Emergency Calls,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt3318220,Boys,9 wins & 7 nominations.,9,7,0,0,0,0,0,0,0,0
tt3322274,Bedlam,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3326366,Whitey: United States of America v. James J. Bulger,3 wins & 3 nominations.,3,3,0,0,0,0,0,0,0,0
tt3330908,Brojects,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3334794,About a Girl,8 wins & 3 nominations.,8,3,0,0,0,0,0,0,0,0
tt3336690,Ask a Slave,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3340712,19-2,6 wins & 25 nominations.,6,25,0,0,0,0,0,0,0,0
tt3342592,Benched,1 win.,1,0,0,0,0,0,0,0,0,0
tt3345346,Air Rescue,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3345466,3 A.M. 3D: Part 2,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3350376,Bloody Slumber Party,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3353690,A Day Late and a Dollar Short,2 wins & 16 nominations.,2,16,0,0,0,0,0,0,0,0
tt3355944,Fantasmas de la ruta,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3358020,Parasyte: The Maxim,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3363888,Barbarous Mexico,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3368706,Fallen Angel,1 win & 5 nominations.,1,5,0,0,0,0,0,0,0,0
tt3370324,Soul Mates,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3374966,The Mafia Kills Only in Summer,15 wins & 20 nominations.,15,20,0,0,0,0,0,0,0,0
tt3376720,Embarrassing Bodies Down Under,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3385854,Artist,1 win.,1,0,0,0,0,0,0,0,0,0
tt3386144,Finn,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt3391114,Justin Timberlake Ft. Jay-Z: Suit & Tie,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt3393070,Android Cop,1 win.,1,0,0,0,0,0,0,0,0,0
tt3395184,Spring,4 wins & 10 nominations.,4,10,0,0,0,0,0,0,0,0
tt3398228,BoJack Horseman,2 wins & 6 nominations.,2,6,0,0,0,0,0,0,0,0
tt3398876,Restoration of Paradise: The Bolsa Chica Wetlands - Behind the Scenes,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3401190,Taking My Parents to Burning Man,4 wins & 4 nominations.,4,4,0,0,0,0,0,0,0,0
tt3402834,Oblivion Season,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt3415374,Dolphins,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3426110,Michael Bublé's 3rd Annual Christmas Special,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3433358,Number One Fan,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt3438434,Humor,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3438660,Sigur Rós: Valtari,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3444938,The Tonight Show Starring Jimmy Fallon,Won 2 Primetime Emmys. Another 7 wins & 23 nominations.,9,23,0,2,0,0,0,0,0,0
tt3449314,Rabbit,3 wins.,3,0,0,0,0,0,0,0,0,0
tt3450290,Alec Mapa: Baby Daddy,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3452948,Something Must Break,7 wins & 9 nominations.,7,9,0,0,0,0,0,0,0,0
tt3456160,A Teia,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3457798,Having Fun Up There,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3458196,Freedom Summer,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3458776,Happiness,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt3464018,Patterns of Evidence: The Exodus,6 wins.,6,0,0,0,0,0,0,0,0,0
tt3464886,Bosteri unterm Rad,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt3468914,Amores Roubados,9 wins & 5 nominations.,9,5,0,0,0,0,0,0,0,0
tt3469682,Untucked,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3469918,Jack,6 wins & 7 nominations.,6,7,0,0,0,0,0,0,0,0
tt3470148,Chopped Canada,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3474788,The Gift,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3475002,Happily Ever After,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt3477042,Anne & Alet,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3477516,Auf den Hund gekommen,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3478564,When Under Fire: Shoot Back!,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3481544,Breadwinners,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt3487356,Black-ish,Nominated for 4 Primetime Emmys. Another 18 wins & 40 nominations.,18,44,0,0,0,0,4,0,0,0
tt3497284,Shadow,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt3498494,Kings of The Wind & Electric Queens,1 win.,1,0,0,0,0,0,0,0,0,0
tt3500536,The Cavalry,1 win.,1,0,0,0,0,0,0,0,0,0
tt3501900,Together,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3502172,Mozart in the Jungle,Won 2 Golden Globes. Another 3 wins & 3 nominations.,5,3,0,0,2,0,0,0,0,0
tt3502248,Bosch,Nominated for 1 Primetime Emmy. Another 4 nominations.,0,5,0,0,0,0,1,0,0,0
tt3506970,1983,5 wins.,5,0,0,0,0,0,0,0,0,0
tt3508850,See No Evil,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt3511812,Stop at Nothing: The Lance Armstrong Story,1 win.,1,0,0,0,0,0,0,0,0,0
tt3519272,Memories,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3522566,From Iran; a Separation,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3522584,Breaking Ice,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3523654,Chirp,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3525428,Relentless,1 win.,1,0,0,0,0,0,0,0,0,0
tt3528756,The Incident,8 wins.,8,0,0,0,0,0,0,0,0,0
tt3534636,Adventure,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3540354,Ciega a citas,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3543084,14 Tagebücher des Ersten Weltkriegs,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3544556,Aldnoah.Zero,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3548092,Scars of Cambodia,3 wins & 2 nominations.,3,2,0,0,0,0,0,0,0,0
tt3556544,Three Times Manon,1 win.,1,0,0,0,0,0,0,0,0,0
tt3558832,Construction,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3560662,Mulheres de Abril,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3560768,Poka - Heisst Tschüss auf Russisch,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3561828,Diablo III: Reaper of Souls,1 win.,1,0,0,0,0,0,0,0,0,0
tt3562082,Date Night,1 win.,1,0,0,0,0,0,0,0,0,0
tt3562626,Chicagoland,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3566726,Jane the Virgin,Won 1 Golden Globe. Another 12 wins & 39 nominations.,13,39,0,0,1,0,0,0,0,0
tt3566812,Party Time Party Time,1 win.,1,0,0,0,0,0,0,0,0,0
tt3567224,The High Five,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3568088,Cilla,3 wins & 5 nominations.,3,5,0,0,0,0,0,0,0,0
tt3572756,One Day of Betty,1 win.,1,0,0,0,0,0,0,0,0,0
tt3574904,Fall,6 nominations.,0,6,0,0,0,0,0,0,0,0
tt3575500,Billy Connolly's Big Send Off,1 win.,1,0,0,0,0,0,0,0,0,0
tt3582084,2014,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3583000,Little Brother,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3588278,Awaiting Lazarus,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3592718,Signed; Sealed; Delivered,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3596274,Once Upon a Time,6 wins & 2 nominations.,6,2,0,0,0,0,0,0,0,0
tt3606874,Panic Button,1 win.,1,0,0,0,0,0,0,0,0,0
tt3610884,All Over the Place: Australia,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3613470,Árvore da Vida: Madeira,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3620544,Breviário Biltre,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3621796,Fate/stay night: Unlimited Blade Works,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3640766,Te Amo! Shabbat Shalom,1 win.,1,0,0,0,0,0,0,0,0,0
tt3644570,The Princess and the Magic Mirror,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3646188,All-Star Orchestra,1 win.,1,0,0,0,0,0,0,0,0,0
tt3648438,Cesar 911,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3650650,Old School,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3652808,Rusty Scraps of Metal,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3657420,21 Years: Richard Linklater,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3662228,Raging Balls of Steel Justice,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3669058,The Game Changer,1 win.,1,0,0,0,0,0,0,0,0,0
tt3671042,Turbulence,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt3672398,39+1,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3673430,Your Inner Fish,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3674184,Unordinary Journey in an Ordinary Day,1 win.,1,0,0,0,0,0,0,0,0,0
tt3674654,Day 40,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3691930,Orphans & Kingdoms,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt3693996,Cara Fi,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3696720,Ascension,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3696774,Danny and the Wild Bunch,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3696908,Settling,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3697996,Black Comedy,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3710814,Além do Horizonte,8 nominations.,0,8,0,0,0,0,0,0,0,0
tt3713166,Unfriended,3 wins & 2 nominations.,3,2,0,0,0,0,0,0,0,0
tt3717068,Court,15 wins & 6 nominations.,15,6,0,0,0,0,0,0,0,0
tt3721942,Bollywood Dreams,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3728222,Pela Boca Morre o Peixe,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3733650,Nighthawks,1 win.,1,0,0,0,0,0,0,0,0,0
tt3734106,Chip,1 win.,1,0,0,0,0,0,0,0,0,0
tt3742982,Akame ga Kill!,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3753000,A Rainy Day,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3758364,Speed Dating,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3759416,Asterix and Obelix: Mansion of the Gods,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3762742,Maradona '86,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3763828,Sweet Sixteen,1 win.,1,0,0,0,0,0,0,0,0,0
tt3794066,Be a Pro,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3796388,In the Turn,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3797128,Greece,4 wins & 7 nominations.,4,7,0,0,0,0,0,0,0,0
tt3801438,Grumpy Cat's Worst Christmas Ever,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt3801878,Peter De Rome: Grandfather of Gay Porn,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3807022,All Hail King Julien,5 wins & 11 nominations.,5,11,0,0,0,0,0,0,0,0
tt3819504,Collita pròpia,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3824086,Britain's Whale Hunters: The Untold Story,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3825328,Bajo sospecha,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3828904,Murdered by My Boyfriend,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3830420,Is That You?,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3831868,Dissolution,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3832432,Too Late,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3839252,The Promotion,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3843108,Hamish & Andy's Gap Year South America,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3845742,Greed,1 win & 14 nominations.,1,14,0,0,0,0,0,0,0,0
tt3858500,What a Wonderful World,4 wins & 1 nomination.,4,1,0,0,0,0,0,0,0,0
tt3885120,Boogie Oogie,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt3885408,Bogan Hunters,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3887800,K'na; the Dreamweaver,3 wins & 1 nomination.,3,1,0,0,0,0,0,0,0,0
tt3900206,Flowers,8 wins & 15 nominations.,8,15,0,0,0,0,0,0,0,0
tt3904078,100 Things to Do Before High School,4 wins & 1 nomination.,4,1,0,0,0,0,0,0,0,0
tt3904994,Trophy Wife,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt3914520,Bad Guys,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3918650,Bill Maher: Live from D.C.,Nominated for 1 Primetime Emmy. Another 1 nomination.,0,2,0,0,0,0,1,0,0,0
tt3919200,35 Diwrnod,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt3920548,Campus Nightmares,1 win.,1,0,0,0,0,0,0,0,0,0
tt3921454,The Price We Pay,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3923034,Annaliza,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3951130,Fear Thy Neighbor,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3954878,My Big Brother,1 win.,1,0,0,0,0,0,0,0,0,0
tt3955672,Apples From the Desert,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt3957718,Camping Misadventures,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3957986,Confession,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt3962354,Family Feud,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt3971136,Bad Shorts,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3974720,Chance,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3997238,Do I Sound Gay?,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3998324,Katy Perry: Dark Horse,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt4004118,A morte é o único perdão,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt4043864,Second Chances,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt4044030,Picnic,1 win.,1,0,0,0,0,0,0,0,0,0
tt4044840,2ª Dama,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4044970,Salute! Sun Yat-Sen,4 wins & 5 nominations.,4,5,0,0,0,0,0,0,0,0
tt4047118,39 to Go,1 win.,1,0,0,0,0,0,0,0,0,0
tt4047752,Encounters,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4048256,Dora and Friends: Into the City!,3 wins & 7 nominations.,3,7,0,0,0,0,0,0,0,0
tt4052994,Da Zhang Fu,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt4065316,Best Christmas Party Ever,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4071572,Bad Lads,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4073732,Spartans,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4080028,13,4 wins & 2 nominations.,4,2,0,0,0,0,0,0,0,0
tt4086030,The Henry Ford's Innovation Nation,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt4093636,Hunted: The War Against Gays in Russia,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4094242,Ceux de 14,2 wins.,2,0,0,0,0,0,0,0,0,0
tt4108554,The Way Things Are,1 win.,1,0,0,0,0,0,0,0,0,0
tt4109934,America by the Numbers with Maria Hinojosa,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4117294,Bankerot,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt4120018,Collapse,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt4127474,Beiping wu zhan shi,6 wins & 5 nominations.,6,5,0,0,0,0,0,0,0,0
tt4132736,Starting Over,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4134838,Carmilla,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt4147830,Elf: Buddy's Musical Christmas,Nominated for 1 Primetime Emmy. Another 1 win & 6 nominations.,1,7,0,0,0,0,1,0,0,0
tt4151090,Rock on Bones,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4155816,Picture Perfect Pyramid,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4158952,Grayson Perry: Who Are You?,2 wins.,2,0,0,0,0,0,0,0,0,0
tt4163486,Bee and PuppyCat,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4167782,Changing Minds: The Inside Story,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4168532,Da gou gun,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt4168666,Angry Birds Stella,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4183192,Buzz Bumble,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4203318,L'attesa del maggio,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4211564,I Love You,1 win.,1,0,0,0,0,0,0,0,0,0
tt4241648,Beauty,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4247362,After School,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4254596,Bugged,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4255248,Beachwood Charter,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4265334,Twisted,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt4267472,Little Fish,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4269776,Birth of a Beauty,1 win.,1,0,0,0,0,0,0,0,0,0
tt4274964,Kan Wakan: Like I Need You,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4287706,Biyahe ni Drew,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4290772,Born Impact,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4290782,Alisto!,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4295280,Alto Astral,1 win & 11 nominations.,1,11,0,0,0,0,0,0,0,0
tt4316202,Aftermath,1 win.,1,0,0,0,0,0,0,0,0,0
tt4327600,The American Revolution,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4331630,Robin Thicke: Blurred Lines,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt4346372,Missing in Action: The LTC Don Faith Story,1 win.,1,0,0,0,0,0,0,0,0,0
tt4362372,CBC News: Moncton Shooting,1 win.,1,0,0,0,0,0,0,0,0,0
tt4364060,100th Canadian Tire National Skating Championships,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4364102,Calgary Stampede,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4366000,Cities in Blue,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4369334,Meghan Trainor: All About That Bass,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4373328,League of Legends: A New Dawn,1 win.,1,0,0,0,0,0,0,0,0,0
tt4406352,Endangered Species,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4408152,The Graveyard Shift,2 wins.,2,0,0,0,0,0,0,0,0,0
tt4458594,Blaze and the Monster Machines,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4460588,Bikkels,1 win.,1,0,0,0,0,0,0,0,0,0
tt4460848,Beestieboys,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4510896,Sara,4 wins & 7 nominations.,4,7,0,0,0,0,0,0,0,0
tt4529436,Bighorror,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4532586,Three Meals a Day,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4602352,Deux amis,1 win.,1,0,0,0,0,0,0,0,0,0
tt4667138,Uyghurs: Prisoners of the Absurd,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4839806,Asso,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4893200,Before the War,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4985332,Brave Forward,3 wins & 4 nominations.,3,4,0,0,0,0,0,0,0,0
tt5056454,Final Destination,1 win.,1,0,0,0,0,0,0,0,0,0
tt5182352,Inuit Cree Reconciliation,1 win.,1,0,0,0,0,0,0,0,0,0
tt5223872,Manon,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5245278,Caryl a'r Lleill,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt0038650,It's a Wonderful Life,Nominated for 5 Oscars. Another 6 wins & 1 nomination.,6,6,0,0,0,0,0,5,0,0
tt0090728,Big Trouble in Little China,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt0092272,Youngblood,1 win.,1,0,0,0,0,0,0,0,0,0
tt0092272,Youngblood,1 win.,1,0,0,0,0,0,0,0,0,0
tt0092455,Star Trek: The Next Generation,Won 18 Primetime Emmys. Another 16 wins & 60 nominations.,34,60,0,18,0,0,0,0,0,0
tt0112178,Star Trek: Voyager,Won 7 Primetime Emmys. Another 25 wins & 84 nominations.,32,84,0,7,0,0,0,0,0,0
tt0120974,Jerry Springer,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt0145487,Spider-Man,Nominated for 2 Oscars. Another 14 wins & 56 nominations.,14,58,0,0,0,0,0,2,0,0
tt0235198,Audition,4 wins & 2 nominations.,4,2,0,0,0,0,0,0,0,0
tt0330793,The Punisher,1 win & 5 nominations.,1,5,0,0,0,0,0,0,0,0
tt0369610,Jurassic World,6 wins & 53 nominations.,6,53,0,0,0,0,0,0,0,0
tt0478970,Ant-Man,Nominated for 1 BAFTA Film Award. Another 2 wins & 28 nominations.,2,29,0,0,0,0,0,0,0,1
tt0482629,The Ultimate Gift,3 wins.,3,0,0,0,0,0,0,0,0,0
tt0926732,The Bill Engvall Show,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt1051904,Goosebumps,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt1133985,Green Lantern,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt1179933,10 Cloverfield Lane,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1211837,Doctor Strange,1 win.,1,0,0,0,0,0,0,0,0,0
tt1289401,Ghostbusters,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt1340138,Terminator Genisys,7 nominations.,0,7,0,0,0,0,0,0,0,0
tt1386697,Suicide Squad,2 wins & 6 nominations.,2,6,0,0,0,0,0,0,0,0
tt1431045,Deadpool,4 wins & 11 nominations.,4,11,0,0,0,0,0,0,0,0
tt1628841,Independence Day: Resurgence,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt1661199,Cinderella,Nominated for 1 Oscar. Another 8 wins & 28 nominations.,8,29,0,0,0,0,0,1,0,0
tt1679335,Trolls,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt1691307,Mario Lopez: Saved by the Baby,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1691307,Mario Lopez: Saved by the Baby,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1700841,Sausage Party,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1734579,Lost in Munich,1 win & 8 nominations.,1,8,0,0,0,0,0,0,0,0
tt1751105,My Little Pony: Friendship Is Magic,17 wins & 32 nominations.,17,32,0,0,0,0,0,0,0,0
tt1881002,Maggie,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt1883367,The Human Centipede III (Final Sequence),1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt1951266,The Hunger Games: Mockingjay - Part 2,17 wins & 28 nominations.,17,28,0,0,0,0,0,0,0,0
tt1964418,Tomorrowland,2 wins & 16 nominations.,2,16,0,0,0,0,0,0,0,0
tt1974419,The Neon Demon,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt1979388,The Good Dinosaur,Nominated for 1 Golden Globe. Another 5 wins & 39 nominations.,5,40,0,0,0,0,0,0,1,0
tt1985949,The Angry Birds Movie,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt1986202,Whispers,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2049543,Synchronicity,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2072230,Attack on Titan: Part 1,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2096673,Inside Out,Won 1 Oscar. Another 91 wins & 95 nominations.,92,95,1,0,0,0,0,0,0,0
tt2101383,Knight of Cups,3 wins & 3 nominations.,3,3,0,0,0,0,0,0,0,0
tt2118624,The Final Girls,5 wins & 10 nominations.,5,10,0,0,0,0,0,0,0,0
tt2124787,Final Girl,1 win.,1,0,0,0,0,0,0,0,0,0
tt2126355,San Andreas,10 nominations.,0,10,0,0,0,0,0,0,0,0
tt2165765,Fear Clinic,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2170369,Dudes & Dragons,1 win.,1,0,0,0,0,0,0,0,0,0
tt2224026,Home,2 wins & 8 nominations.,2,8,0,0,0,0,0,0,0,0
tt2226321,Dark,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
