WORD,RANK,FREQUENCY,LOG(RANK*FREQUENCY),LOG(TOTAL)
know)--the,6908,1,8.84043543926657,12.394351422798255
ourselves!--oh,6909,1,8.840580188488795,12.394351422798255
neighbours.--my,6910,1,8.840724916761715,12.394351422798255
care-worn,6911,1,8.840869624091395,12.394351422798255
overcame,6912,1,8.841014310483892,12.394351422798255
haberdasher's,6913,1,8.841158975945264,12.394351422798255
ornament,6914,1,8.84130362048157,12.394351422798255
"book""--was",6915,1,8.841448244098858,12.394351422798255
me!--it,6916,1,8.84159284680318,12.394351422798255
thames,6917,1,8.841737428600585,12.394351422798255
eligibilities,6918,1,8.841881989497114,12.394351422798255
likeliest,6919,1,8.842026529498812,12.394351422798255
indenture,6920,1,8.842171048611716,12.394351422798255
nieces,6921,1,8.842315546841863,12.394351422798255
withholding,6922,1,8.84246002419529,12.394351422798255
door-bell,6923,1,8.842604480678025,12.394351422798255
bake,6924,1,8.8427489162961,12.394351422798255
delightful?--miss,6925,1,8.842893331055539,12.394351422798255
not?--is,6926,1,8.843037724962366,12.394351422798255
afraid--they,6927,1,8.843182098022606,12.394351422798255
insensibly,6928,1,8.843326450242271,12.394351422798255
ascending,6929,1,8.843470781627381,12.394351422798255
papas,6930,1,8.84361509218395,12.394351422798255
way!--and,6931,1,8.843759381917984,12.394351422798255
slyness,6932,1,8.843903650835497,12.394351422798255
professedly,6933,1,8.84404789894249,12.394351422798255
forwarding,6934,1,8.844192126244968,12.394351422798255
fortunate--such,6935,1,8.844336332748933,12.394351422798255
annoyance,6936,1,8.844480518460378,12.394351422798255
foreboding,6937,1,8.844624683385302,12.394351422798255
might.--you,6938,1,8.844768827529695,12.394351422798255
enthusiast,6939,1,8.844912950899548,12.394351422798255
latterly,6940,1,8.84505705350085,12.394351422798255
detailing,6941,1,8.845201135339584,12.394351422798255
homely,6942,1,8.845345196421732,12.394351422798255
enlargement,6943,1,8.845489236753274,12.394351422798255
workbasket,6944,1,8.845633256340186,12.394351422798255
re-union,6945,1,8.845777255188445,12.394351422798255
knight-errantry,6946,1,8.845921233304018,12.394351422798255
sailor's,6947,1,8.846065190692881,12.394351422798255
correct.--i,6948,1,8.846209127360996,12.394351422798255
cows,6949,1,8.846353043314327,12.394351422798255
dullest,6950,1,8.846496938558838,12.394351422798255
freaks,6951,1,8.846640813100485,12.394351422798255
wish--stay,6952,1,8.846784666945227,12.394351422798255
raving,6953,1,8.846928500099018,12.394351422798255
home!--you,6954,1,8.847072312567807,12.394351422798255
her;--william,6955,1,8.847216104357543,12.394351422798255
morning--we,6956,1,8.847359875474174,12.394351422798255
lecture,6957,1,8.847503625923641,12.394351422798255
observable,6958,1,8.847647355711887,12.394351422798255
dorking,6959,1,8.84779106484485,12.394351422798255
inconvenient.--i,6960,1,8.847934753328465,12.394351422798255
time.--but--(in,6961,1,8.848078421168667,12.394351422798255
lifting,6962,1,8.848222068371385,12.394351422798255
there.--oh,6963,1,8.848365694942547,12.394351422798255
canvassing,6964,1,8.848509300888079,12.394351422798255
readier,6965,1,8.848652886213905,12.394351422798255
doubtfully,6966,1,8.848796450925947,12.394351422798255
fairfax.--a,6967,1,8.848939995030118,12.394351422798255
dispensing,6968,1,8.849083518532339,12.394351422798255
nothing-saying,6969,1,8.84922702143852,12.394351422798255
frederick's,6970,1,8.84937050375457,12.394351422798255
mama's,6971,1,8.849513965486398,12.394351422798255
amicable,6972,1,8.849657406639912,12.394351422798255
see--and,6973,1,8.84980082722101,12.394351422798255
juncture,6974,1,8.849944227235596,12.394351422798255
infamous,6975,1,8.850087606689566,12.394351422798255
unformed,6976,1,8.850230965588816,12.394351422798255
secretly,6977,1,8.850374303939237,12.394351422798255
eyelashes,6978,1,8.85051762174672,12.394351422798255
chilblains,6979,1,8.850660919017152,12.394351422798255
humane,6980,1,8.850804195756417,12.394351422798255
deep--in,6981,1,8.850947451970402,12.394351422798255
timidity--and,6982,1,8.851090687664982,12.394351422798255
bishop,6983,1,8.851233902846035,12.394351422798255
return!--i,6984,1,8.851377097519439,12.394351422798255
existing,6985,1,8.851520271691061,12.394351422798255
politician,6986,1,8.851663425366777,12.394351422798255
preference--remained,6987,1,8.85180655855245,12.394351422798255
transplantation,6988,1,8.851949671253948,12.394351422798255
retrenchments,6989,1,8.85209276347713,12.394351422798255
extraordinarily,6990,1,8.852235835227855,12.394351422798255
neighbourhood:--lives,6991,1,8.852378886511985,12.394351422798255
discharged,6992,1,8.852521917335372,12.394351422798255
unreasonableness,6993,1,8.852664927703866,12.394351422798255
smallridge--charming,6994,1,8.852807917623322,12.394351422798255
business--but,6995,1,8.852950887099581,12.394351422798255
intends,6996,1,8.853093836138493,12.394351422798255
glibly,6997,1,8.853236764745898,12.394351422798255
sir?--i,6998,1,8.853379672927634,12.394351422798255
of--mr,6999,1,8.85352256068954,12.394351422798255
member,7000,1,8.85366542803745,12.394351422798255
sandwiches,7001,1,8.853808274977197,12.394351422798255
unsaid,7002,1,8.85395110151461,12.394351422798255
denotes,7003,1,8.854093907655518,12.394351422798255
unsullied,7004,1,8.854236693405742,12.394351422798255
largest,7005,1,8.854379458771108,12.394351422798255
broadest,7006,1,8.854522203757432,12.394351422798255
unfolding,7007,1,8.854664928370534,12.394351422798255
emma;--fortunate,7008,1,8.854807632616227,12.394351422798255
however--for,7009,1,8.854950316500325,12.394351422798255
unfledged,7010,1,8.855092980028635,12.394351422798255
linger,7011,1,8.855235623206967,12.394351422798255
dinings,7012,1,8.855378246041125,12.394351422798255
notice--short,7013,1,8.85552084853691,12.394351422798255
porker,7014,1,8.855663430700124,12.394351422798255
approve--so,7015,1,8.855805992536562,12.394351422798255
companionableness,7016,1,8.855948534052018,12.394351422798255
be?--very,7017,1,8.85609105525229,12.394351422798255
wretchedest,7018,1,8.85623355614316,12.394351422798255
house!--how,7019,1,8.856376036730422,12.394351422798255
thrill,7020,1,8.856518497019858,12.394351422798255
down--which,7021,1,8.85666093701725,12.394351422798255
broadwood,7022,1,8.856803356728378,12.394351422798255
ancestry,7023,1,8.856945756159021,12.394351422798255
nephews:--in,7024,1,8.857088135314953,12.394351422798255
provoking!--i,7025,1,8.857230494201946,12.394351422798255
him--that,7026,1,8.857372832825773,12.394351422798255
cart,7027,1,8.857515151192198,12.394351422798255
last!--she,7028,1,8.857657449306988,12.394351422798255
herself.--and,7029,1,8.857799727175905,12.394351422798255
severed,7030,1,8.857941984804711,12.394351422798255
undesirableness,7031,1,8.858084222199162,12.394351422798255
occasioning,7032,1,8.858226439365012,12.394351422798255
in?--did,7033,1,8.858368636308018,12.394351422798255
intolerable--and,7034,1,8.858510813033927,12.394351422798255
father-in-law,7035,1,8.858652969548489,12.394351422798255
cattle,7036,1,8.85879510585745,12.394351422798255
desultory,7037,1,8.85893722196655,12.394351422798255
happy--it,7038,1,8.85907931788153,12.394351422798255
methods,7039,1,8.85922139360813,12.394351422798255
joke--it,7040,1,8.859363449152088,12.394351422798255
traveller,7041,1,8.859505484519133,12.394351422798255
intermediate,7042,1,8.859647499714997,12.394351422798255
dining-room--and,7043,1,8.85978949474541,12.394351422798255
accusation,7044,1,8.859931469616097,12.394351422798255
engrossing,7045,1,8.86007342433278,12.394351422798255
part.--he,7046,1,8.860215358901183,12.394351422798255
said--i,7047,1,8.860357273327022,12.394351422798255
defy,7048,1,8.860499167616016,12.394351422798255
rave,7049,1,8.860641041773876,12.394351422798255
home-farm,7050,1,8.860782895806315,12.394351422798255
autumnal,7051,1,8.860924729719041,12.394351422798255
and--indulging,7052,1,8.861066543517762,12.394351422798255
arranger,7053,1,8.86120833720818,12.394351422798255
woollen-draper,7054,1,8.861350110795998,12.394351422798255
gleaning,7055,1,8.861491864286915,12.394351422798255
strip,7056,1,8.861633597686627,12.394351422798255
goodhumoured,7057,1,8.86177531100083,12.394351422798255
payment,7058,1,8.861917004235215,12.394351422798255
inferiorities,7059,1,8.862058677395472,12.394351422798255
favourer,7060,1,8.862200330487287,12.394351422798255
day:--but,7061,1,8.862341963516347,12.394351422798255
unequivocal,7062,1,8.862483576488332,12.394351422798255
card-table,7063,1,8.862625169408922,12.394351422798255
house--and,7064,1,8.862766742283796,12.394351422798255
pet,7065,1,8.862908295118627,12.394351422798255
offence.--poor,7066,1,8.86304982791909,12.394351422798255
road.--so,7067,1,8.863191340690854,12.394351422798255
alphabet,7068,1,8.863332833439587,12.394351422798255
much.--he,7069,1,8.863474306170954,12.394351422798255
her.--before,7070,1,8.863615758890619,12.394351422798255
emma:--but,7071,1,8.863757191604241,12.394351422798255
wretches,7072,1,8.863898604317479,12.394351422798255
worship,7073,1,8.86403999703599,12.394351422798255
me?--in,7074,1,8.864181369765426,12.394351422798255
herself--but,7075,1,8.864322722511439,12.394351422798255
good.--he,7076,1,8.864464055279676,12.394351422798255
on?--have,7077,1,8.864605368075784,12.394351422798255
"composure--""there",7078,1,8.864746660905409,12.394351422798255
unchanged,7079,1,8.86488793377419,12.394351422798255
father.--she,7080,1,8.865029186687766,12.394351422798255
pressingly,7081,1,8.865170419651774,12.394351422798255
artificial!--i,7082,1,8.86531163267185,12.394351422798255
uncivil,7083,1,8.865452825753623,12.394351422798255
three-and-twenty--a,7084,1,8.865593998902725,12.394351422798255
startle,7085,1,8.865735152124781,12.394351422798255
useless,7086,1,8.865876285425417,12.394351422798255
heritage,7087,1,8.866017398810255,12.394351422798255
good--hautboy,7088,1,8.866158492284917,12.394351422798255
look--how,7089,1,8.866299565855018,12.394351422798255
sweetness!--latterly,7090,1,8.866440619526173,12.394351422798255
remonstrated,7091,1,8.866581653303996,12.394351422798255
twenty-two,7092,1,8.866722667194098,12.394351422798255
scream,7093,1,8.866863661202087,12.394351422798255
"it.""--but",7094,1,8.867004635333567,12.394351422798255
hop,7095,1,8.867145589594143,12.394351422798255
gloucester,7096,1,8.867286523989415,12.394351422798255
"october,--secretly",7097,1,8.867427438524983,12.394351422798255
knot,7098,1,8.867568333206442,12.394351422798255
you!--no,7099,1,8.867709208039386,12.394351422798255
unknowingly,7100,1,8.867850063029406,12.394351422798255
admission,7101,1,8.867990898182093,12.394351422798255
be.--it,7102,1,8.868131713503033,12.394351422798255
over-trimmed--quite,7103,1,8.86827250899781,12.394351422798255
13,7104,1,8.868413284672005,12.394351422798255
atkinson,7105,1,8.868554040531201,12.394351422798255
rewarded,7106,1,8.868694776580972,12.394351422798255
once.--much,7107,1,8.868835492826895,12.394351422798255
so.--harriet's,7108,1,8.868976189274543,12.394351422798255
rare,7109,1,8.869116865929483,12.394351422798255
immaterial,7110,1,8.869257522797287,12.394351422798255
palliate,7111,1,8.869398159883518,12.394351422798255
it.--stop,7112,1,8.86953877719374,12.394351422798255
inattentive,7113,1,8.869679374733515,12.394351422798255
dear--and,7114,1,8.8698199525084,12.394351422798255
china,7115,1,8.869960510523953,12.394351422798255
"smile--""much",7116,1,8.870101048785726,12.394351422798255
country-dances,7117,1,8.87024156729927,12.394351422798255
him.--william,7118,1,8.870382066070137,12.394351422798255
jesting,7119,1,8.870522545103873,12.394351422798255
ungenerous,7120,1,8.87066300440602,12.394351422798255
tires,7121,1,8.870803443982124,12.394351422798255
squareness,7122,1,8.870943863837724,12.394351422798255
gapes,7123,1,8.871084263978354,12.394351422798255
poorer,7124,1,8.871224644409553,12.394351422798255
extenuations,7125,1,8.871365005136852,12.394351422798255
lamentations,7126,1,8.871505346165781,12.394351422798255
conversed,7127,1,8.871645667501872,12.394351422798255
secluded,7128,1,8.871785969150645,12.394351422798255
enormous,7129,1,8.871926251117628,12.394351422798255
vent,7130,1,8.872066513408342,12.394351422798255
wisely,7131,1,8.872206756028303,12.394351422798255
proficient,7132,1,8.872346978983032,12.394351422798255
tea:--a,7133,1,8.872487182278038,12.394351422798255
jealousy.--in,7134,1,8.872627365918836,12.394351422798255
messages,7135,1,8.872767529910936,12.394351422798255
executing,7136,1,8.872907674259846,12.394351422798255
dispositions,7137,1,8.873047798971067,12.394351422798255
dancing!--not,7138,1,8.873187904050106,12.394351422798255
productive,7139,1,8.87332798950246,12.394351422798255
vexatious,7140,1,8.87346805533363,12.394351422798255
disservice.--it,7141,1,8.87360810154911,12.394351422798255
obviously,7142,1,8.873748128154395,12.394351422798255
woodhouse--if,7143,1,8.873888135154973,12.394351422798255
"jane,--there",7144,1,8.874028122556336,12.394351422798255
talker!--and,7145,1,8.874168090363968,12.394351422798255
10,7146,1,8.874308038583354,12.394351422798255
utmost.--she,7147,1,8.874447967219979,12.394351422798255
apple-dumplings,7148,1,8.87458787627932,12.394351422798255
favourites,7149,1,8.874727765766853,12.394351422798255
up.--there,7150,1,8.874867635688053,12.394351422798255
underbred,7151,1,8.875007486048396,12.394351422798255
lady--a,7152,1,8.87514731685335,12.394351422798255
pretty.--the,7153,1,8.875287128108384,12.394351422798255
otherwise?--impossible!--she,7154,1,8.875426919818963,12.394351422798255
successively,7155,1,8.875566691990551,12.394351422798255
incumbrances,7156,1,8.87570644462861,12.394351422798255
copy,7157,1,8.875846177738598,12.394351422798255
ago--what,7158,1,8.875985891325971,12.394351422798255
heart-felt,7159,1,8.876125585396185,12.394351422798255
stares,7160,1,8.87626525995469,12.394351422798255
really?--well!--but,7161,1,8.87640491500694,12.394351422798255
amiableness,7162,1,8.876544550558378,12.394351422798255
pleasing--the,7163,1,8.876684166614451,12.394351422798255
was--tacitly,7164,1,8.876823763180603,12.394351422798255
day;--but,7165,1,8.876963340262272,12.394351422798255
spring--but,7166,1,8.8771028978649,12.394351422798255
rung,7167,1,8.877242435993919,12.394351422798255
debased,7168,1,8.877381954654766,12.394351422798255
right.--in,7169,1,8.877521453852872,12.394351422798255
emma?--what,7170,1,8.877660933593667,12.394351422798255
sixpences,7171,1,8.877800393882575,12.394351422798255
him!--standing,7172,1,8.877939834725023,12.394351422798255
low.--frank,7173,1,8.878079256126435,12.394351422798255
unasked,7174,1,8.878218658092228,12.394351422798255
carrot,7175,1,8.878358040627822,12.394351422798255
windows!--but,7176,1,8.878497403738631,12.394351422798255
institute,7177,1,8.878636747430072,12.394351422798255
treatment--and,7178,1,8.878776071707552,12.394351422798255
a.--em-ma.--do,7179,1,8.878915376576483,12.394351422798255
